postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
NW36BX,NW3 6BX,NW,77.8,84.4,205,5,20.5,93.4,93.4,,13.1,13.5,21,0,0.5,15.2,15.2,,0,1,0,2,23,0,23,482,210,0,46,436,436,
NW36DE,NW3 6DE,NW,107,218.4,1096,,24,106.7,228.1,713.5,20,20.4,49,,1,16.1,21.4,42.5,0,0,0,1,16,4,20,844,499,,97,838,670,0
NW36DH,NW3 6DH,NW,107,114.6,331,,23,103.3,122.3,331,19.5,15.9,36,,1,15.5,17.2,36,0,0,0,1,11,1,12,684,550,,484,545,643,1723
NW36DJ,NW3 6DJ,NW,79.8,101.3,331,,22.3,101.6,111.6,331,13.5,14.2,36,,1,15,15.9,36,0,0,0,3,22,1,23,399,305,,132,388,416,1039
NW36DL,NW3 6DL,NW,79.7,108.2,331,,24,92.8,116.6,331,19.5,17.9,36,,1,17.8,19.6,36,0,0,0,1,9,1,10,547,165,,186,587,529,0
NW36DN,NW3 6DN,NW,107,139.9,460,,,113.2,139.8,460,19.5,17.2,36,,,15.6,17.2,36,0,0,0,0,12,1,13,474,420,,,395,364,0
NW36DT,NW3 6DT,NW,74.2,85.7,331,5.5,,73.6,105.8,331,19.4,16,36,0.5,,17.6,19.9,36,0,1,1,0,7,1,8,306,133,7,,391,342,0
NW36DX,NW3 6DX,NW,79.9,94.2,331,0,20.3,97.2,105.9,331,10,11.9,36,0,1.3,12.7,13.5,36,1,0,0,3,26,1,27,537,261,19,180,538,556,1029
NW36DY,NW3 6DY,NW,53.3,55.6,107,,20,67.4,67.4,,10,10.6,20,,1,13.8,13.8,,0,0,0,3,9,0,9,368,320,,272,359,359,
NW36EF,NW3 6EF,NW,78.9,96.9,331,,20.5,91.5,106.5,331,19.5,15.9,36,,1,16.5,17.8,36,0,0,0,2,15,1,16,725,666,,726,628,589,0
NW36EH,NW3 6EH,NW,79.7,83.9,107,,,84,84,,20,18,20,,,18,18,,0,0,0,0,5,0,5,582,270,,,582,582,
NW36EL,NW3 6EL,NW,78.1,66.1,80,,22.5,74.8,74.8,,19.8,15.9,20,,1,18.9,18.9,,0,0,0,2,10,0,10,541,399,,290,591,591,
NW36EN,NW3 6EN,NW,107,161.7,593,,,112.5,161.7,505.7,19.5,18.5,39,,,15.7,18.5,38,0,0,0,0,21,3,24,765,670,,,720,669,309
NW36ER,NW3 6ER,NW,78.3,104.8,500,,22.5,95.1,115.1,415.5,19.5,15.2,36,,1,14.8,15,18,0,0,0,4,30,2,32,537,336,,471,463,462,441
NW36ES,NW3 6ES,NW,78.1,91.3,331,,21,85,93.8,331,19.5,16.9,36,,1,15.5,16.3,36,0,0,0,1,27,1,28,439,344,,229,381,415,1327
NW36EY,NW3 6EY,NW,79.7,104.1,593,,22,84.5,112.1,461.3,19.5,16.7,39,,1.3,16.8,18.2,37,0,0,0,4,38,3,41,623,417,,502,563,559,509
NW36HB,NW3 6HB,NW,79.9,113.1,331,,24,103.2,119.5,331,19.5,17.1,36,,1,16.8,18.2,36,0,0,0,1,13,1,14,330,287,,130,286,298,443
NW36HD,NW3 6HD,NW,50.8,58.3,107,,22,65.6,65.6,,10,11.4,20,,1,13.6,13.6,,0,0,0,1,5,0,5,938,314,,337,1058,1058,
NW36HE,NW3 6HE,NW,107,130.1,331,,17,106.1,138.2,331,10,16.1,36,,1,14.1,17.2,36,0,0,0,1,12,2,14,290,289,,31,322,287,79
NW36HF,NW3 6HF,NW,79.8,98.2,205,,,98.2,98.2,,19.8,16.4,21,,,16.4,16.4,,0,0,0,0,14,0,14,555,427,,,476,476,
NW36HG,NW3 6HG,NW,107,100.3,331,,23.5,95.5,109.4,331,10,12.5,36,,1.5,12.4,13.8,36,0,0,0,2,16,1,17,309,236,,519,276,266,108
NW36HJ,NW3 6HJ,NW,78.1,92.2,331,2,,73.6,102.2,331,20,18.7,36,2,,18.6,20.6,36,1,0,0,0,8,1,9,321,144,0,,253,321,864
NW36HN,NW3 6HN,NW,79.7,68.5,107,8,21,90,90,,10,11.7,20,1,1,16,16,,0,0,1,1,5,0,5,242,47,25,35,327,327,
NW36HQ,NW3 6HQ,NW,79.9,95.6,331,,19,90.2,105.3,331,16.6,15,36,,1,15.5,16.8,36,0,0,0,2,15,1,16,556,364,,122,604,576,145
NW36HS,NW3 6HS,NW,79.7,91.9,205,,20,102.2,102.2,,19.5,15.2,21,,1,17.2,17.2,,0,0,0,2,14,0,14,509,435,,733,404,404,
NW36HT,NW3 6HT,NW,14.1,13.5,20.53,8,15.3,,,,1.1,1.1,1.25,1,1.1,,,,0,0,6,18,0,0,0,364,315,266,356,,,
NW36HX,NW3 6HX,NW,93.3,82.5,205,,18,121.2,121.2,,10,9.3,21,,1,14.2,14.2,,0,0,0,3,5,0,5,294,367,,313,165,165,
NW36HY,NW3 6HY,NW,50.8,67.7,205,,17.4,106.9,106.9,,10,10,21,,1.1,16.9,16.9,,0,0,0,7,9,0,9,269,255,,145,365,365,
NW36JG,NW3 6JG,NW,15.2,14,18.55,4,15.3,,,,1.1,1,1.25,0.7,1.1,,,,1,1,1,23,0,0,0,332,272,112,332,,,
NW36JH,NW3 6JH,NW,13.3,12.5,17.64,5,14,,,,1,1,1.27,1,1,,,,0,0,1,5,0,0,0,194,153,140,205,,,
NW36JP,NW3 6JP,NW,63.6,53.4,79.67,8,29,67.4,67.4,,20,13.7,20,1,13,16.4,16.4,,0,0,1,1,5,0,5,217,115,0,635,134,134,
NW36JX,NW3 6JX,NW,78.1,76.8,205,9,14,87.5,87.5,,10,12.8,21,1,1,14.7,14.7,,0,0,1,3,24,0,24,616,478,9,509,654,654,
NW36JY,NW3 6JY,NW,23.8,27.4,54.59,6.5,15.8,44,44,,5.4,4.7,8.41,1,2.8,7.5,7.5,,0,0,2,5,6,0,6,397,274,91,300,580,580,
NW36LB,NW3 6LB,NW,10.5,21.1,51.02,7.7,14,48.3,48.3,,1.1,2.9,10,1,1,7.5,7.5,,0,0,6,4,4,0,4,226,151,131,326,213,213,
NW36LE,NW3 6LE,NW,93.5,103.4,331,7,16,101.7,110.5,331,10,14.7,36,1,8,14.7,15.5,36,0,0,1,1,25,1,26,268,221,14,58,257,275,736
NW36LG,NW3 6LG,NW,76.2,59.7,79.91,4,10,67.7,67.7,,19.5,14.9,20,1,1,17.1,17.1,,0,1,0,1,13,0,13,722,436,144,167,809,809,
NW36LL,NW3 6LL,NW,79.8,102.2,331,7,18,90.9,114.1,331,10,13.6,36,0.7,1,13,15.2,36,0,0,3,1,28,3,31,234,126,60,52,233,234,244
NW36LP,NW3 6LP,NW,9.7,14.2,23.44,8.5,22,,,,1.1,0.9,1.24,0.8,1,,,,0,0,4,3,0,0,0,135,22,12,298,,,
NW36LS,NW3 6LS,NW,22.4,19.9,24.12,8,20.8,,,,1.2,1.1,1.26,1,1.1,,,,0,0,1,12,0,0,0,517,313,112,551,,,
NW36LT,NW3 6LT,NW,22,49.5,107,,20.8,107,107,,1.1,4,10,,1,10,10,,0,0,0,6,3,0,3,241,63,,115,495,495,
NW36LU,NW3 6LU,NW,19.7,17.7,24.09,4,20.3,,,,1,1,1.53,0.7,1.1,,,,2,0,1,16,0,0,0,45,35,5,44,,,
NW36ND,NW3 6ND,NW,107,109.2,460,,23.6,116.1,144.8,460,10,11.8,36,,1.2,14.5,16.3,36,0,0,0,5,11,1,12,600,288,,148,414,689,3705
NW36NE,NW3 6NE,NW,79.5,112.2,593,,20.8,90.4,129.3,504.3,13.5,14.8,39,,1,15.4,17.4,37,0,0,0,6,29,3,32,371,311,,225,325,352,613
NW36NG,NW3 6NG,NW,79.7,78.4,107,,,78.5,78.5,,20,19.1,20,,,19.1,19.1,,0,0,0,0,15,0,15,169,68,,,158,158,
NW36NP,NW3 6NP,NW,73.7,90.5,205,,20.7,106.6,106.6,,19.6,15.4,21,,7.3,17.2,17.2,,0,0,0,3,13,0,13,397,276,,797,274,274,
NW36NS,NW3 6NS,NW,79.7,80.4,205,,20.5,100.3,100.3,,20,15.4,21,,1,20.2,20.2,,0,0,0,2,6,0,6,211,48,,305,179,179,
NW36NT,NW3 6NT,NW,79.7,115.4,460,,19,97.5,135.7,460,19.5,16.9,36,,4.3,17.6,19.6,36,0,0,0,4,17,2,19,457,232,,247,439,453,573
NW36NU,NW3 6NU,NW,79.7,90.7,205,,19.5,106.6,106.6,,20,17.4,21,,5.5,20.1,20.1,,0,0,0,2,9,0,9,80,34,,54,85,85,
NW36NX,NW3 6NX,NW,79.7,93.5,205,,,93.5,93.5,,19.5,16.6,21,,,16.6,16.6,,0,0,0,0,12,0,12,335,269,,,335,335,
NW36NY,NW3 6NY,NW,79.7,106.8,331,,21,101.1,110.3,331,19.5,16.1,36,,1,15.9,16.7,36,0,0,0,1,24,1,25,479,361,,0,425,422,345
NW36PD,NW3 6PD,NW,156,384.9,1000,,17,114,413.2,892,20,18.8,36,,1,18.9,14.4,7.2,0,0,0,1,8,5,13,348,267,,185,387,253,40
NW36PE,NW3 6PE,NW,107,108.4,331,,16.5,105.2,122.5,331,10,13.9,36,,1,14.3,15.9,36,0,0,0,2,12,1,13,427,327,,339,388,408,648
NW36PH,NW3 6PH,NW,75.2,90.8,331,,18,76.8,96.4,331,10,14.3,36,,5,13.3,15,36,0,0,0,1,12,1,13,853,382,,4,825,853,1189
NW36PR,NW3 6PR,NW,76.1,88.7,331,,21.8,91.2,113,331,15,13.6,36,,1,16.4,18.2,36,0,0,0,4,10,1,11,376,267,,158,487,455,137
NW36PS,NW3 6PS,NW,205,304.9,1096,,,150.7,304.9,844.5,21,25.8,49,,,20.6,25.8,44,0,0,0,0,7,2,9,167,140,,,119,93,0
NW36PT,NW3 6PT,NW,78.1,67.2,78.12,,,67.2,67.2,,19.5,18,19.53,,,18,18,,0,0,0,0,5,0,5,680,692,,,680,680,
NW36PU,NW3 6PU,NW,78.1,106.8,593,,,80.1,106.8,418.3,19.5,18.4,39,,,16.8,18.4,37,0,0,0,0,35,3,38,461,445,,,432,437,498
NW36PX,NW3 6PX,NW,76.3,109.8,331,,24,90.8,111.7,331,19.5,17.3,36,,1,16,17.7,36,0,0,0,1,42,4,46,480,288,,56,470,458,331
NW36PY,NW3 6PY,NW,59,57.4,107,,20,76.3,76.3,,10,10.2,20,,1,15,15,,0,0,0,2,4,0,4,377,353,,223,455,455,
NW36PZ,NW3 6PZ,NW,107,149.2,593,9,21,102.3,157.1,444.9,19.5,17.9,39,1,1,15.5,18.9,36.8,0,0,1,2,42,8,50,167,94,2,5,157,163,199
NW36QA,NW3 6QA,NW,79.9,151.7,593,,,103.9,151.7,462,20,20.2,39,,,17.5,20.1,37.5,0,0,0,0,13,2,15,555,550,,,513,481,273
NW36QB,NW3 6QB,NW,79.8,161,460,,24,98.3,173.5,374,20,21.6,36,,1,18.8,23.5,36,0,0,0,1,8,3,11,477,420,,0,535,520,481
NW36QD,NW3 6QD,NW,107,186.3,460,,,115.5,186.3,363.3,20,21.7,36,,,15.9,21.6,36,0,0,0,0,10,4,14,438,252,,,348,344,335
NW36QE,NW3 6QE,NW,79.3,119.3,460,,22,84.2,123.7,374,19.5,18.1,36,,1,16.2,18.9,36,0,0,0,1,19,3,22,461,460,,617,450,454,477
NW36QS,NW3 6QS,NW,33.1,39.1,70.65,,14,45.3,45.3,,10,9.1,15.66,,1,11,11,,0,0,0,1,4,0,4,404,377,,71,487,487,
NW36QU,NW3 6QU,NW,91.4,121,331,,21,102.5,135.1,331,14.6,15.9,36,,1,15,18,36,0,0,0,1,6,1,7,420,268,,121,462,463,472
NW36RA,NW3 6RA,NW,75.3,81.2,205,,,81.2,81.2,,19.5,16.6,21,,,16.7,16.7,,0,0,0,0,9,0,9,277,257,,,246,246,
NW36RF,NW3 6RF,NW,14,37.7,205,7.3,14.8,156,156,,0.9,3.5,21,1,0.8,15.5,15.5,,0,1,3,5,2,0,2,212,169,63,224,159,159,
NW36RH,NW3 6RH,NW,76.1,278.1,593,,,68.3,278.2,593,20,27.6,39,,,20,27.6,39,0,0,0,0,3,2,5,681,717,,,681,409,0
NW36SE,NW3 6SE,NW,107,123.7,460,,14,91.3,142,395.5,10,14.4,36,,1,12.8,16.7,36,0,0,0,2,10,2,12,344,409,,424,282,302,403
NW36SG,NW3 6SG,NW,77.6,95.7,205,8,,100.8,100.8,,18.5,15.3,21,0,,16.2,16.2,,0,0,1,0,17,0,17,220,108,108,,214,214,
NW36SL,NW3 6SL,NW,107,123.5,205,,,123.5,123.5,,11.4,14.1,21,,,14.2,14.2,,0,0,0,0,6,0,6,223,79,,,223,223,
NW36SN,NW3 6SN,NW,107,88.3,107,,26,100.8,100.8,,10,10.9,20,,5,12,12,,0,0,0,1,5,0,5,90,71,,171,74,74,
